Pattern_1 Pattern_5
AC006115.2 0.000320263265166432 0.00016290569328703
C15orf65 0.00679991068318486 0.0764181166887283
ODC1-DT 0.00144163484219462 0.000494481821078807
AC103702.2 0.0154555747285485 0.000338277750415727
PRG2 0.00520148128271103 0.000507049320731312
HSPB11 0.198288694024086 0.622000515460968
ELL3 0 0.211891382932663
C5orf15 0.293309986591339 0.761411666870117
COX14 0.50767195224762 1.61986529827118
CKAP4 0.215051159262657 0.685166478157043
CCDC173 0.000667420681566 0.00032699920120649
PSMA3-AS1 0.228214666247368 0.494681477546692
CNBD2 0.034717433154583 0.0633112639188766
TUBA3D 0.000832813326269388 0.000345808017300442
SIKE1 0.229101225733757 0.297685563564301
AC022081.1 0.000380343350116163 0.000169425125932321
MRTFA 0.423909932374954 0.285779505968094
LINC01954 0.000506193144246936 0.000197666129679419
PARAL1 0.000449823040980846 0.000167695310665295
AC093227.1 0.0174790117889643 0.0641299933195114
ZNF808 0.0229593068361282 0.0710164681077003
AC020661.1 0.00195715925656259 0.00467245047912002
AC006452.1 0.000339036749210209 0.00026589454500936
DSCC1 0.000591989664826542 0.156857639551163
CDKN2A 0.374276667833328 0.420860826969147
AC090114.2 0.0238475166261196 0.0627906620502472
AL390067.1 0.000393976632039994 0.000642857805360109
AL158832.2 0.000393571244785562 0.000281835062196478
AC139887.4 0.000516972446348518 0.000166303274454549
RAB28 0.0800715684890747 0.105469346046448
AL355488.1 0.023150222375989 0.0581456311047077
AL359880.1 0.000589566538110375 0.000319831713568419
IGLV3-21 0.00328968046233058 0.000204909039894119
AGAP2 0.0971650257706642 9.69589746091515e-05
SPATA42 0.000520705769304186 0.000179804337676615
MBTPS2 0.0046819169074297 0.200911566615105
AC007681.1 0.00263584009371698 0.000404534162953496
AL121655.1 0.0004127488064114 0.000204719472094439
LRIG2-DT 0.000771085673477501 0.000192877603694797
AC232271.1 0.00644015613943338 0.0155843580141664
ADGRL4 0.331291437149048 0.0138193313032389
PPP4R1 0.167732834815979 0.438021093606949
HSPG2 1.36693775653839 0.706668615341187
AC008264.2 0.00117978604976088 0.00181510334368795
INPP5J 0.022852461785078 1.22028005123138
AP000704.1 0.000262822490185499 0.0504062809050083
LINC02511 0.000405460741603747 0.000171532388776541
ZFP36L1 1.54843139648438 1.05034923553467
AC009955.4 0.000594039156567305 0.000288488168735057
PRKCB 0.301931321620941 0
PDPN 0.201847538352013 0.210685580968857
DPP3 0.215646967291832 0.500391602516174
EMID1 0.0327824205160141 0.0424474850296974
STARD5 0.0834315493702888 0.03599713742733
ABR 0.446613878011703 0.379489302635193
AC012076.1 0.000342417450156063 0.000226756819756702
HASPIN 0.00102468463592231 0.000676502531860024
LINC01305 0.000886657333467156 0.000289237243123353
SEPTIN4-AS1 0.000705265032593161 0.000697470619343221
PLXNB2 0.71120685338974 1.6870311498642
TRRAP 0.23124460875988 0.248674511909485
DSTN 0.420472353696823 2.94029712677002
AC093827.4 0.00635174801573157 0.00703018484637141
AL161785.3 0.000383912236429751 0.000228186851018108
CYP4V2 0.163472905755043 0.0503605902194977
LINC01470 0.000321213301504031 0.000168974860571325
YWHAG 0.304805278778076 0.710670232772827
HIST1H2BF 0.000977431307546794 0.0055269724689424
LINC01764 0.00119760655798018 0.000518786488100886
AC005520.3 0.000337873119860888 0.000236148145631887
AC068831.6 0.000536218634806573 0.000293938355753198
SV2B 0.00241348869167268 0.000243302216404118
AC022558.1 0.000361168175004423 0.000193711108295247
TMPRSS13 0.036787636578083 0.0791587755084038
KRT37 0.076462633907795 0
SLC14A1 0.0213281083852053 0.00104729563463479
BACE1-AS 0.0455544255673885 0.0538408756256104
ST3GAL6-AS1 0.00747420405969024 0.000411962886573747
GLT8D1 0.222189381718636 0.413559913635254
TRIP10 0.295918762683868 0.108829788863659
Z93930.2 0.00032994628418237 0.070152223110199
AC010319.5 0.000334786978783086 0.000162288415594958
SLC25A48 0 0.371850788593292
AC090578.1 0.000471227860543877 0.000175053806742653
LINC02018 0.000585320754908025 0.00286680064164102
DKC1 0.120939269661903 0.476938992738724
PAPSS1 0.212565839290619 0.304459273815155
AC009570.1 0.00112052692566067 0.00441884715110064
PTMS 0.914401352405548 4.28444671630859
SAAL1 0.0470358654856682 0.126686364412308
TCTN3 0.140845194458961 0.362086594104767
CACNB1 0.0270193889737129 0.0389948785305023
PRELP 0.391782969236374 0.0141568258404732
AL512288.1 0.000341280392603949 0.000204551120987162
AC127024.6 0.000969621061813086 0.0167223941534758
ANKS1B 0.00679562613368034 0.00665649771690369
AC091946.1 0.00033481081482023 0.000171241204952821
CDKL5 0.0583277195692062 0.0322223715484142
SLPI 0.0566307827830315 0.0183858368545771
TBR1 0.000310583069222048 0.000246747658820823
AC107294.2 0.00312040466815233 0.000661237572785467
RPS6KC1 0.0844317600131035 0.208550348877907
DEFB132 0.00037528233951889 0.000143210971145891
DMXL2 0.278937786817551 0.174058765172958
FGGY 0.0576202161610126 0.0288264788687229
AC136352.3 0.000310985575197265 0.000228555465582758
FANCB 0.000575665442738682 0.0411411784589291
PAFAH1B1 0.3907770216465 0.481140822172165
MCF2L-AS1 0.000782572606112808 0.0663120225071907
AC025165.5 0.00717324623838067 0.00359565299004316
CHADL 0.0146120833232999 0.108672089874744
MIR193BHG 0.0157104562968016 0.0198698919266462
GAPT 0.173095852136612 0.000988891581073403
C6orf15 0.0238462295383215 0.000121810742712114
NCMAP 0.000907319248653948 0.000416605907958001
BCO2 0.00682030618190765 0.000842801120597869
IFIT2 0.211139276623726 0.103765457868576
AL132656.2 0.00047489270218648 0.000275873724604025
PIAS1 0.267329633235931 0.278880298137665
SF3B4 0.142469614744186 1.14043235778809
TSPAN14 0.454244345426559 0.458016604185104
C3orf80 0.0806016102433205 0.038461159914732
PML 0.628578424453735 0.245924651622772
AC113349.2 0.000347529101418331 0.000206414697458968
PINK1-AS 0.0153818167746067 0.00822813529521227
IFT80 0.124978259205818 0.222723215818405
DNAH9 0.00044754592818208 0.000222840899368748
NKD1 0.0101955123245716 0.00517689622938633
BCL9 0.000305983558064327 0.429269522428513
OTUD5 0.335816591978073 0.52086353302002
HELZ2 0.272709727287292 0.666896164417267
PSD3 0.000626703549642116 0.756395220756531
RTCB 0.321145087480545 0.530503034591675
NAALAD2 0.00140020810067654 0.000258784188190475
RRAGD 0.122337706387043 0.0889605954289436
AL359504.2 0.0172937139868736 0.000216670377994888
ARSE 0.00590774277225137 0.00861484091728926
MYF6 0.000490869802888483 0.000186712859431282
LINC02473 0.000324173161061481 0.000177726324182004
AC104118.1 0.00105494738090783 0.000681207631714642
CRB3 0.0441482327878475 0.733105301856995
NAT2 0.000841354834847152 0.00036793269100599
ZNF337-AS1 0.00133881694637239 0.0398817956447601
NUDT19 0.0705242455005646 0.456336051225662
AC016405.2 0.000849359203130007 0.000834020785987377
HTR2A 0.00156426301691681 0.000210113445064053
AC061961.1 0.000463175732875243 0.000186674893484451
AC093677.2 0.00072931993054226 0.000202908369828947
LRRC55 0.00286989868618548 0.000241668967646547
FAM91A1 0.144385144114494 0.761582911014557
KIAA0319 0.000569733791053295 0.00080051104305312
DKK1 0.00117741781286895 0.000177272333530709
TTLL7 0.0139718595892191 0.061160821467638
AL512306.3 0.000453005341114476 0.00017638853751123
MLLT3 0.107662439346313 0.0468090772628784
AC012640.3 0.000338463374646381 0.000177620502654463
ALDH1B1 0.0457629598677158 0.228406324982643
TPRG1L 0.283905416727066 0.27618545293808
AC092801.1 0.000897497113328427 0.000312843767460436
FOXN1 0.00120313151273876 0.0165076944977045
ARHGEF10L 0.261369228363037 0.205700844526291
AC109587.1 0.000843052926938981 0.000177782538230531
LRRC45 0.0774643421173096 0.514114737510681
ANAPC2 0.018509965389967 0.0882564783096313
AC069224.1 0.00660777417942882 0.00347092770971358
AP005131.3 0.000342127721523866 0.000198436100617982
EBAG9 0.161721467971802 0.434212297201157
CA12 0.043522734194994 0.480430781841278
PCDHGA1 0.00075546361040324 0.0003518289886415
DHODH 0.0329022258520126 0.120586432516575
PSPH 0.0436399355530739 0.0885283872485161
AP005136.3 0.000567152979783714 0.000786707911174744
CHAC1 0.0280894190073013 0.000918218400329351
DOCK11 0.313115298748016 0.00959267746657133
AC026368.1 0.000364537787390873 0.000223895418457687
PSMD10 0.113083116710186 0.554970324039459
SLC9C1 0.000311367388349026 0.00017205324547831
LMTK2 0.00152033346239477 0.189386442303658
PRR36 0.00674798479303718 0.383195400238037
AOC1 0.00255833053961396 0
AC009403.1 0.0200239382684231 0.039481595158577
AMT 0.0828495025634766 0.0771432816982269
NRXN3 0.0172038003802299 0.000272422301350161
EIF3B 0.569226622581482 1.15035331249237
DKK4 0.000323344691423699 0.000158167909830809
AC159540.2 0.00149138853885233 0.000737371970899403
LINC02396 0.000357903394615278 0.000175524211954325
CST2 0.0308919195085764 0
HIST1H3F 0.000374451279640198 0.000164781376952305
NDUFA11 1.26809644699097 2.11109638214111
ZDHHC14 0.154041469097137 0.0868491008877754
MSL2 0.109972812235355 0.190425798296928
PARP12 0.523998498916626 0.395527899265289
ADGRG1 0.0881791189312935 1.09797847270966
AC009034.1 0.000388200773159042 0.000264542119111866
USP20 0.317211508750916 0.272861808538437
GRIN3B 0.00159238558262587 0.000223532508243807
GTPBP4 0.0501282028853893 0.521188497543335
SSTR2 0.000617680139839649 0.282882452011108
CACNA1C 0.0622578114271164 0.0269437395036221
WDR91 0.18157958984375 0.0988132879137993
AC017100.1 0.000842777197249234 0.000287499482510611
CD164 0.652376592159271 1.66118562221527
PRDM16-DT 0.0151004130020738 0.000411810353398323
AP001267.3 0.000704415433574468 0.0140728866681457
ZGRF1 0.0175366401672363 0.0489450059831142
RABL2B 0.0506185851991177 0.18886861205101
AL135818.1 0.0163648370653391 0.000639280071482062
GPIHBP1 0.0304133258759975 0.000317185942549258
AL031667.3 0.000846310576889664 0.000359623256372288
AL133227.1 0.000441695738118142 0.000181137045728974
DNAJB12 0.289812445640564 0.517227590084076
AC107027.3 0.00216795783489943 0.0267222803086042
ZNF341-AS1 0.00500097358599305 0.000143254655995406
SERPINB3 0.000442527933046222 0.000187254816410132
PDE4DIP 0.399742811918259 0.829759299755096
ARHGEF7-AS2 0.000380998244509101 0.000169101636856794
CLDN15 0.158367350697517 0.0314446873962879
PLPP1 0.236527279019356 0.174475729465485
CNOT3 0.293142020702362 0.584303975105286
IGFBPL1 0.000390624045394361 0.134660676121712
HEXIM1 0.0562729500234127 0.620989739894867
AC109460.4 0.000338040728820488 0.000181110517587513
SKAP1 0.205993860960007 0.0852025076746941
AL590438.1 0.00031076226150617 0.000169197184732184
DCAF12L2 0.000495572341606021 0.000156630572746508
CXCR3 0.422106713056564 0
TNS2 0.25377145409584 0.587644398212433
IL2RA 0.17717470228672 0.00085363897960633
OVOL3 0.000369778863387182 0.000192072751815431
SEZ6L 0.000869682000484318 0
RFX1 0.0873817801475525 0.140154406428337
CHCHD2 1.08269822597504 3.49322605133057
PPP3CC 0.216485485434532 0.0866661891341209
TNIK 0.11967409402132 0.000898402242455631
AL592071.1 0.00261906697414815 0.00149488996248692
ART4 0.00067682663211599 0.000285821908619255
ENKUR 0.000461654941318557 0.000360514706699178
MSTN 0.000746429548598826 0.000285944144707173
CRABP2 0.0838395580649376 1.60818862915039
CCDC121 0.00634046224877238 0.0400828048586845
TNFSF8 0.0101695535704494 0.00569429574534297
ZMYM1 0.0545450747013092 0.0510415472090244
PRICKLE3 0.0805972218513489 0.194820955395699
WSCD1 0.000200202252017334 0.0425707288086414
CARTPT 0.00210863631218672 0
LINC01894 0.00034574925666675 0.000156946931383573
NUDCD2 0.103435359895229 0.625100135803223
CD8B 0.268645256757736 0
MCRIP1 0.597979247570038 0.626738369464874
DLST 0.144097417593002 0.396953880786896
AL136162.1 0.000131327644339763 0.0162020735442638
GGA2 0.420095711946487 0.45207217335701
RSPO1 0.0031279381364584 0.000275105965556577
AL049840.6 0.000640298996586353 0.000413773610489443
IRGM 0.000609204231295735 0.000167526741279289
AS3MT 0.00451249489560723 0.0138004384934902
ARHGEF28 0.00924038421362638 0.0627470687031746
SESN2 0.0856116414070129 0.108100041747093
USP12-AS2 0.000628448382485658 0.000170373459695838
NCKIPSD 0.0440813414752483 0.556603252887726
LINC00299 0.00275880401022732 0.000265345617663115
HSD17B11 0.438197433948517 0.0261122509837151
AL079301.1 0.000334667245624587 0.000165971578098834
ZSCAN5A 0.0220185108482838 0.0112197315320373
AL356489.3 0.000319615443004295 0.000171581516042352
VPS26A 0.241205409169197 0.530737996101379
ZNF836 0.0598703287541866 0.126280561089516
NSL1 0.144277095794678 0.400891989469528
FPGT 0.0400046147406101 0.119585692882538
LINC01772 0.00105768977664411 0.000286365102510899
NSUN5 0.418194383382797 0.63063508272171
AL022323.1 0.0021068078931421 0.000107783220300917
LINC02048 0.000402716483222321 0.000216017855564132
INTS5 0.140495732426643 0.268200784921646
NAA10 0.479870110750198 1.89254176616669
LTK 0.023496612906456 0.000227487558731809
AC022031.2 0.000299328152323142 0.000198723253561184
AC006262.1 0.000408000691095367 0.000205179181648418
PDRG1 0.157395198941231 0.848001003265381
GOLGA8O 0.0139425760135055 0.00126973958685994
PAIP1 0.215388402342796 0.704372823238373
CCDC74B 0.012407049536705 0.00213541556149721
GHITM 0.492050975561142 0.93925404548645
LINC00535 0.000319742626743391 0.000154225708683953
CDA 0.119542069733143 0.00885056238621473
AC097641.2 0.00153095240239054 0.00492061348631978
AL161729.1 0.00104401644784957 0.000544427544809878
SKA3 0.0138599267229438 0.143970519304276
LINC01515 0.00151049718260765 0.000226251693675295
TCERG1L-AS1 0.000372843933291733 0.000153181536006741
SNX33 0.224104940891266 0.204165980219841
MAFTRR 0.00436186837032437 0.000202152354177088
AC064836.3 0.00796548463404179 0.00388938025571406
CDH16 0.000304049433907494 0.000166467172675766
DGAT2 0.093223474919796 0.0640321969985962
ZNF852 0.001509097404778 0.0256042145192623
COA3 0.269991785287857 1.51123607158661
AL162412.1 0.000355364143615589 0.000177934067323804
C17orf75 0.0189018826931715 0.240187272429466
IGKV3-15 0.00458860909566283 0.000156387148308568
SHROOM4 0.0916030555963516 0.00141616747714579
LINC02693 0.0318175256252289 0.00502402056008577
AC008629.1 0.000697056064382195 0.000228185002924874
PPA2 0.185699641704559 0.7002072930336
ANO1-AS1 0.000608890084549785 0.00127692508976907
DOT1L 0.170515462756157 0.294642716646194
PPFIA2-AS1 0.000319441285682842 0.000247634859988466
TCF12 0.204966306686401 0.314171075820923
ACPP 0.00396365951746702 0.000173384891240858
AC009283.1 0.0136195169761777 0.147441998124123
UBA3 0.25677427649498 0.406814366579056
LMAN2 0.744208991527557 1.65760767459869
LINC01214 0.000366028281860054 0.000186167570063844
HABP2 0.000484758260427043 0.0029034772887826
DCLRE1B 0.0279669258743525 0.167374178767204
ALKBH3 0.144529774785042 0.0103815468028188
LINC01134 0.00237839831970632 0.00156342249829322
GTPBP6 0.369980305433273 0.320102632045746
IL11 0.000997180817648768 0.027803048491478
LINC01222 0.000351777765899897 0.000162569063832052
POLE 0.143553629517555 0.505841434001923
NUDT17 0.0318139046430588 0.0799356028437614
SCNN1B 0.00144679506774992 0.317241847515106
IFI44L 0.988488018512726 0.165479958057404
ZNF134 0.0819785073399544 0
AP001267.1 0.000999515177682042 0.000552309560589492
GPR171 0.0896137952804565 0
PCDHGB7 0.000467891019070521 0.00022902236378286
ANKLE1 0.0117113590240479 0.000669442291837186
KCNK9 0.000681378412991762 0.000291416421532631
TUBGCP4 0.0207945872098207 0.195695549249649
FAM153CP 0.165141507983208 0.271568536758423
DIP2C 0.0881086140871048 0.275290846824646
AC012645.4 0.000453087384812534 0.00118882022798061
MMP17 0.0627789050340652 0.0226873531937599
AC005498.1 0.000410817825468257 0.000182099174708128
AL139041.1 0.00173270306549966 0.0024434975348413
AC011491.3 0.000572243065107614 0.00015644557424821
ZNF180 0.0227307975292206 0.105048269033432
BHLHE40-AS1 0.0188761409372091 0.0006256676861085
LINC01952 0.00086160987848416 0.00174288114067167
AL031429.1 0.000466094526927918 0.000162542361067608
TMCC3 0.0831597521901131 0.000524060917086899
DLGAP4-AS1 0.000652824353892356 0.000437703856732696
RNF138 0.190450236201286 0.347506672143936
COX10 0.0489587485790253 0.0885946005582809
SH2B3 0.455973386764526 0.0662021860480309
TMEM179B 0.425232499837875 0.633225440979004
AC008250.2 0.000395966344512999 0.000231229452765547
FGFR4 0.000245343544520438 0.169306546449661
BCKDHA 0.278985202312469 0.720559775829315
NETO2 0.00357652059756219 0.302995681762695
AL590068.4 0.000475883774925023 0.000175519613549113
EAPP 0.205400139093399 0.640416145324707
AC073648.7 0.000343430292559788 0.000176184476003982
ZFHX2 0.00783724710345268 0.00072196580003947
KCNN3 0.0385563001036644 0.00113630213309079
KIAA1217 0.175766587257385 0.390967696905136
AC010834.2 0.000444986391812563 0.000173750682733953
RCBTB1 0.0995252355933189 0.251893371343613
LINC01792 0.000313491967972368 0.000195070722838864
CTSC 1.63895809650421 0.152947992086411
LNCOC1 0.00110195763409138 0
LINC01740 0.000347502558724955 0.000197393106645904
NFKB2 0.72144216299057 0.546721816062927
CASC3 0.231513261795044 0.56787246465683
ZCCHC24 0.324636459350586 0.0532606393098831
RAB35 0.336040824651718 0.44693860411644
BGN 1.96634340286255 1.06485998630524
DLEU2L 0.000472094310680404 0.000198604349861853
RPS16 3.75552368164062 4.00881195068359
LINC02620 0.00305383536033332 0.129656910896301
DLX4 0 0.0838579088449478
TMEM9 0.14313679933548 1.2639399766922
CCDC37-DT 0.000342818821081892 0.000183568932698108
AC068888.1 0.0287222974002361 1.06080341339111
GHRL 0.0396891385316849 0.0011581553844735
MBLAC2 0.023054663091898 0.120240174233913
LZIC 0.171594172716141 0.224205568432808
PLEKHG2 0.22440080344677 0.0995044633746147
TTC6 0.000107107516669203 0.10826587677002
THSD1 0.0667904168367386 0.0309556592255831
LSM11 0.0279049705713987 0.0881184637546539
SOD1 0.672007441520691 2.84021997451782
DIAPH2 0.138296768069267 0.0636769309639931
CACNA2D3 0.032170794904232 0.000128023733850569
